seq_id,scaled_frond_apex,scaled_frond_base,scaled_holdfast,scaled_pinnae,scaled_rachis,scaled_stolon,pc1,pc2,pc3,pc4,pc5,pc6,node,distance,node_factor,apex,base,holdfast,pinnae,rachis,stolon,apex1,base1,holdfast1,pinnae1,rachis1,stolon1
Ctaxi_contig_53760|comp36365_c6_seq2,-0.666131727,0.060204247,-0.357921237,-0.856931733,-0.097722775,1.918503225,-1.382139513,1.024588573,-0.988534944,1.116973141,-0.008126821,-6.88E-15,6,0.332807175,n6,83.16144183,127.7766736,102.0932901,71.44153974,118.0759966,241.9228025,166.8385582,122.2233264,147.9067099,178.5584603,131.9240034,8.0771975
Ctaxi_contig_70359|comp37204_c6_seq2,1.76863804,0.03692233,0.172916247,-0.386131978,-0.33585853,-1.256486108,0.144949809,-1.41884667,-0.248050421,-1.58714005,0.126675687,5.44E-15,3,1.535993547,n3,232.7173243,126.3465805,134.7000152,100.3604436,103.4484932,46.89888771,17.2826757,123.6534195,115.2999848,149.6395564,146.5515068,203.1011123
Ctaxi_contig_51887|comp36254_c9_seq2,-1.301729024,0.497600717,1.226382239,-0.964172389,-0.217618031,0.759536488,-1.887892389,1.227365221,0.67449252,-0.296778885,-0.531670351,-2.11E-15,5,1.908310601,n5,44.11983882,154.6437787,199.4092284,64.85427586,110.7114232,170.7331995,205.8801612,95.3562213,50.5907716,185.1457241,139.2885768,79.2668005
Ctaxi_contig_18693|comp33099_c0_seq1,-0.808060702,-0.017543589,-0.370210141,1.933895288,-0.05492109,-0.683159766,1.426295674,0.377644636,1.277861737,0.320116345,0.850469202,4.66E-15,2,0.686419429,n2,74.44344582,123.001008,101.3384434,242.8682609,120.7050928,82.11549349,175.5565542,126.998992,148.6615566,7.1317391,129.2949072,167.8845065
Ctaxi_contig_28997|comp34435_c4_seq1,1.747123371,0.210613208,0.259962164,-1.090593539,-0.48924131,-0.637863895,-0.71637211,-1.165216805,-0.705474759,-1.560253519,0.094387577,3.83E-15,3,1.107292261,n3,231.3957845,137.0155533,140.046816,57.08884896,94.02694656,84.89779515,18.6042155,112.9844467,109.953184,192.911151,155.9730534,165.1022049
Ctaxi_contig_69957|comp37186_c5_seq2,1.731320039,0.018607494,-0.370592331,-1.283683725,-0.37373025,0.278078772,-0.831486232,-0.957022298,-1.541716763,-0.678273815,0.141217444,4.44E-16,3,1.108521669,n3,230.4250638,125.2215905,101.3149674,45.22827242,101.1222205,141.1596297,19.5749362,124.7784095,148.6850326,204.7717276,148.8777795,108.8403703
Ctaxi_contig_11173|comp31614_c1_seq1,-0.341736133,-0.51632473,-0.946793404,1.827987671,0.4234051,-0.446538504,1.993346818,0.00413189,0.48774461,0.9248897,0.364359562,6.94E-16,2,0.469804962,n2,103.0874611,92.36334582,65.92178108,236.3628791,150.0863084,96.64996904,146.9125389,157.6366542,184.0782189,13.6371209,99.9136916,153.350031
Ctaxi_contig_43039|comp35680_c0_seq1,1.830172164,-0.714350201,-0.78539624,0.394219265,-0.132798663,-0.591846325,1.007842911,-1.769370777,-0.734486212,-0.000562372,0.287044595,1.83E-15,1,1.072913372,n1,236.4970617,80.1996191,75.83561179,148.2935666,115.921458,87.72442721,13.5029383,169.8003809,174.1643882,101.7064334,134.078542,162.2755728
Ctaxi_contig_65313|comp37008_c0_seq5,-0.312894514,-0.331144648,-1.182086493,1.822279346,0.194799222,-0.190952913,1.800110945,0.154696504,0.266897293,0.966428897,0.82207578,1.76E-15,2,0.818082974,n2,104.8590593,103.7380437,51.46888864,236.0122448,136.0441783,112.3493297,145.1409407,146.2619563,198.5311114,13.9877552,113.9558217,137.6506703
Ctaxi_contig_26124|comp34118_c0_seq1,0.963827287,0.053987779,-0.993604187,-0.138753924,1.293204429,-1.178661383,1.889472189,0.036730965,-1.12104766,-1.023516867,-0.855876594,-1.33E-15,1,2.515554779,n1,183.2817744,127.3948267,63.04642586,115.5556558,203.5137856,51.67927623,66.7182256,122.6051733,186.9535741,134.4443442,46.4862144,198.3207238
Ctaxi_contig_39590|comp35426_c1_seq1,1.748924596,-0.518848463,-1.151957689,0.410695095,-0.075716648,-0.413096891,1.116327759,-1.408350114,-1.051406997,0.041565234,0.530739716,1.11E-16,1,1.201589941,n1,231.5064248,92.20832537,53.31955227,149.3055955,119.4277243,98.70412217,18.4935752,157.7916746,196.6804477,100.6944045,130.5722757,151.2958778
Ctaxi_contig_41215|comp35560_c1_seq1,-0.4234096,-0.049478442,-0.710381983,1.587416979,0.723149087,-1.127296041,2.189527701,0.434654572,0.640286436,-0.079354503,0.096114315,2.22E-15,2,0.327114481,n2,98.07066339,121.0394077,80.44336714,221.5858095,168.4981012,54.83439552,151.9293366,128.9605923,169.5566329,28.4141905,81.5018988,195.1656045
Ctaxi_contig_40564|comp35515_c1_seq1,1.481060119,0.100387418,-0.218396509,-1.511034832,-0.402721003,0.550704807,-1.214989845,-0.698772992,-1.538776344,-0.610785373,0.055296115,-6.94E-16,3,1.85857904,n3,215.0528329,130.2449274,110.6636051,31.26321671,99.34146173,157.9057007,34.9471671,119.7550726,139.3363949,218.7367833,150.6585383,92.0942993
Ctaxi_contig_12850|comp32034_c3_seq2,-0.611462852,-0.425000534,2.028402903,-0.313458574,-0.302874849,-0.375606094,-1.245411024,-0.508265702,1.798693463,-0.345416115,-1.13317701,8.05E-16,5,0.781822378,n5,86.51948084,97.97294017,248.673397,104.8244119,105.4745179,101.0069967,163.4805192,152.0270598,1.326603,145.1755881,144.5254821,148.9930033
Ctaxi_contig_52063|comp36266_c0_seq6,1.954026812,-0.692130227,0.023119138,-0.726826691,-0.374320395,-0.183868636,-0.368405207,-1.945160193,-0.835430293,-0.294040969,-0.255156987,8.33E-17,3,0.209344979,n3,244.104841,81.56448237,125.4987186,79.43324994,101.0859708,112.7844818,5.895159,168.4355176,124.5012814,170.5667501,148.9140292,137.2155182
Ctaxi_contig_45436|comp35828_c0_seq1,-0.023427588,-0.407764515,0.891081937,-1.390889843,-0.448610812,1.37961082,-2.160824285,-0.283574916,-0.293412991,0.597874996,-0.728602677,-5.55E-15,6,2.001700853,n6,122.639583,99.0316637,178.8133868,38.64313004,96.5226774,208.8213034,127.360417,150.9683363,71.1866132,211.35687,153.4773226,41.1786966
Ctaxi_contig_61963|comp36837_c11_seq1,1.922485061,-0.582776453,0.125670719,-0.670036878,-0.700487541,-0.094854908,-0.676771235,-1.971204381,-0.672459003,-0.333116417,0.104805904,1.28E-15,3,0.210526857,n3,242.167387,88.28154466,131.7979557,82.92156769,81.05113385,118.2521555,7.832613,161.7184553,118.2020443,167.0784323,168.9488662,131.7478445
Ctaxi_contig_12593|comp31978_c2_seq1,-1.796295782,0.399674883,0.708797481,0.269454208,0.898773473,-0.480404264,0.388601588,1.710274308,1.210240924,-0.433010984,-1.053824977,-1.14E-15,4,3.286517807,n4,13.74104533,148.6286783,167.6165529,140.6298654,179.2858399,94.56976265,236.2589547,101.3713217,82.3834471,109.3701346,70.7141601,155.4302374
Ctaxi_contig_58252|comp36641_c3_seq1,-0.979558473,-0.161157288,0.631060611,-0.216237001,-0.922751767,1.648643918,-1.954238292,0.382405464,0.499502008,1.202486921,0.416452961,-2.00E-15,6,1.343299107,n6,63.90918471,114.1795278,162.8415609,110.796253,67.39854011,225.346678,186.0908153,135.8204722,87.1584391,139.203747,182.6014599,24.653322
Ctaxi_contig_12713|comp32003_c0_seq5,-1.044250873,-0.323571466,0.612494706,-0.006708584,1.633874296,-0.871838079,1.15646252,0.84893744,0.719133046,-0.270297534,-2.233464074,-5.38E-15,4,4.188649797,n4,59.93545006,104.2032269,161.701149,123.6665489,224.4394531,70.52591652,190.0645499,145.7967731,88.298851,126.3334511,25.5605469,179.4740835
Ctaxi_contig_13865|comp32237_c0_seq1,-1.178985295,0.985747882,-0.635868307,-0.710532023,0.248345795,1.291291948,-0.818130754,2.254284133,-0.926017475,0.05534725,0.317998711,-4.33E-15,6,1.708034304,n6,51.65937991,184.6282483,85.02037426,80.43415092,139.3332798,203.3963113,198.3406201,65.3717517,164.9796257,169.5658491,110.6667202,46.6036887
Ctaxi_contig_40216|comp35481_c3_seq5,-0.457085313,0.085809528,0.582821321,-1.174754012,-0.658592407,1.621800883,-2.262856362,0.446217824,-0.31426031,0.539412487,-0.017218449,-3.66E-15,6,0.708910162,n6,96.00213065,129.3494796,159.8784595,51.91928673,83.62454502,223.6978429,153.9978694,120.6505204,90.1215405,198.0807133,166.375455,26.3021571
Ctaxi_contig_14643|comp32409_c3_seq1,1.654680603,-1.010597441,0.545178009,-0.500135756,-0.822015929,0.132890514,-0.935103647,-2.28722806,-0.170714223,0.250547438,-0.164539197,2.43E-16,3,0.906382676,n3,225.7174818,62.00261419,157.5662168,93.35775455,73.58624515,132.2414321,24.2825182,187.9973858,92.4337832,156.6422455,176.4137549,117.7585679
Ctaxi_contig_42406|comp35633_c3_seq2,2.006180793,-0.210650701,-0.393552305,-0.280251975,-0.745668103,-0.376057709,-0.155395335,-1.6829865,-0.822365877,-0.661855247,0.756174188,4.25E-15,3,0.466035996,n3,247.3084025,111.1393918,99.90464957,106.8641293,78.27591505,100.9792562,2.6915975,138.8606082,150.0953504,143.1358707,171.724085,149.0207438
Ctaxi_contig_65025|comp36995_c2_seq2,1.130789091,0.882067081,-1.529165384,0.027129454,0.231273686,-0.742093928,1.183008946,0.411843468,-1.426402674,-1.378925219,1.023412736,4.00E-15,1,3.32322917,n1,193.5374135,178.2596487,30.14954644,125.7450525,138.2846244,78.49545897,56.4625865,71.7403513,219.8504536,124.2549475,111.7153756,171.504541
Ctaxi_contig_55613|comp36481_c0_seq3,1.957176008,-0.666530693,-0.187201093,-0.779181433,-0.038726014,-0.285536776,-0.015672267,-1.756407549,-1.076941606,-0.358482002,-0.4948206,-4.16E-16,3,0.418041582,n3,244.2982806,83.13693532,112.5797854,76.2173567,121.6998763,106.5395101,5.7017194,166.8630647,137.4202146,173.7826433,128.3001237,143.4604899
Ctaxi_contig_19898|comp33288_c2_seq1,0.540547058,-0.095083262,-0.893719582,1.385076744,0.40987735,-1.346698308,2.139150842,-0.348061341,0.19689897,-0.446538063,0.433878446,4.44E-15,1,1.11762606,n1,157.2817603,118.2381289,69.18184386,209.1570482,149.2553655,41.35759779,92.7182397,131.7618711,180.8181561,40.8429518,100.7446345,208.6424022
Ctaxi_contig_56857|comp36560_c4_seq1,2.025089259,-0.4318102,-0.310316538,-0.610710459,-0.24304433,-0.429207733,0.031934996,-1.688748528,-1.032686333,-0.614585804,-0.036206406,1.67E-15,3,0.324580471,n3,248.4698562,97.55465602,105.0174117,86.56569662,109.1496112,97.71451271,1.5301438,152.445344,144.9825883,163.4343034,140.8503888,152.2854873
Ctaxi_contig_40080|comp35469_c2_seq3,-1.000620575,0.465618845,-1.068280073,1.102452321,1.05661541,-0.555785928,1.931357598,1.623837854,0.029684668,-0.103695417,0.046070379,-6.66E-16,2,1.135063205,n2,62.6154438,152.6792902,58.45945498,191.7968256,188.9812905,89.93943931,187.3845562,97.3207098,191.540545,58.2031744,61.0187095,160.0605607
Ctaxi_contig_27695|comp34284_c1_seq2,-1.068792238,0.299705648,-0.640714348,-0.56123481,0.243942076,1.727093672,-0.821438995,1.643012322,-0.949077532,1.013993381,0.011321097,-7.11E-15,6,0.980462473,n6,58.42799521,142.4880619,84.7227059,89.6047414,139.0627811,230.165459,191.5720048,107.5119381,165.2772941,160.3952586,110.9372189,19.834541
Ctaxi_contig_36867|comp35196_c0_seq7,-0.203190245,-0.399318968,1.501300388,-1.146932279,-0.650240295,0.898381398,-2.258104498,-0.481195169,0.53918554,0.251306705,-0.758087112,-3.00E-15,5,1.507479475,n5,111.5976508,99.55043194,216.2960926,53.62823839,84.13757402,179.2617566,138.4023492,150.4495681,33.7039074,196.3717616,165.862426,70.7382434
Ctaxi_contig_8369|comp30667_c0_seq1,-0.53536421,-0.519445467,2.007189456,-0.048947139,-0.497873492,-0.405559149,-1.188365699,-0.74218514,1.962396396,-0.210183255,-0.880878733,1.92E-15,5,0.857142376,n5,91.19384459,92.17165436,247.3703597,121.0720431,93.49671425,99.16712844,158.8061554,157.8283456,2.6296403,128.9279569,156.5032858,150.8328716
Ctaxi_contig_9340|comp31055_c0_seq1,0.787007269,-0.679683677,1.399379041,-0.611366841,0.322333874,-1.217669666,-0.112875481,-1.386803937,0.78287525,-0.979533104,-1.669155868,0,3,4.700164287,n3,172.4205939,82.32901247,210.0355676,86.52537832,143.8780021,49.28319005,77.5794061,167.6709875,39.9644324,163.4746217,106.1219979,200.71681
Ctaxi_contig_44484|comp35775_c0_seq1,1.216770325,-0.773220524,1.073262991,-0.983704274,-0.840980105,0.307871587,-1.63457977,-1.845040299,0.052130958,-0.007465125,-0.464880261,-7.77E-16,3,2.181490018,n3,198.818816,76.5835059,190.0038692,63.65452862,72.42136947,142.9896552,51.181184,173.4164941,59.9961308,186.3454714,177.5786305,107.0103448
Ctaxi_contig_21010|comp33450_c3_seq1,1.023085318,-1.431163536,0.373660711,0.542994419,-1.073213624,0.564636711,-0.632871104,-2.312208647,0.46176778,1.451468302,0.307019972,-4.16E-16,3,3.580565394,n3,186.9217026,36.16931597,147.0307562,157.4320896,58.1564113,158.7614687,63.0782974,213.830684,102.9692438,92.5679104,191.8435887,91.2385313
Ctaxi_contig_48461|comp36040_c2_seq1,-0.430148633,0.562639358,-0.444563676,-1.576841834,0.821285678,1.067629107,-0.760612063,1.607609455,-1.552655447,-0.192134694,-0.885015367,-8.55E-15,6,2.557913184,n6,97.65671787,158.6387812,96.77127297,27.22101757,174.5261473,189.6578076,152.3432821,91.3612188,153.228727,222.7789824,75.4738527,60.3421924
Ctaxi_contig_70213|comp37197_c0_seq9,-0.876324141,-0.195371127,-0.861845284,0.113055954,-0.033485705,1.853970304,-0.495047631,0.986030295,-0.743891358,1.771518952,0.380394234,-6.66E-15,6,1.837626834,n6,70.25035989,112.0779406,71.13972457,131.023093,122.0217626,237.9588639,179.7496401,137.9220594,178.8602754,118.976907,127.9782374,12.0411361
Ctaxi_contig_12980|comp32055_c2_seq17,1.840450682,-0.714242563,-0.021074565,-0.033899858,-1.049053647,-0.022180049,-0.513351011,-2.179341982,-0.334979003,0.086782613,0.686104127,3.11E-15,3,0.700554013,n3,237.1284203,80.20623077,122.7841176,121.9963232,59.64043937,122.7162132,12.8715797,169.7937692,127.2158824,128.0036768,190.3595606,127.2837868
Ctaxi_contig_45505|comp35832_c0_seq2,1.525259556,-0.911848581,-0.724582332,0.475070051,0.534009175,-0.89790787,1.637483599,-1.548632724,-0.597501469,0.06426506,-0.515334932,-4.44E-16,1,0.602243909,n1,217.767786,68.06826898,79.57110983,153.2598311,156.8801705,68.92457801,32.232214,181.931731,170.4288902,96.7401689,93.1198295,181.075422
Ctaxi_contig_55984|comp36504_c1_seq26,1.590231526,-0.493685141,0.019994674,-0.683451559,-1.129274063,0.696184563,-1.343560933,-1.680807355,-0.766441604,0.220745695,0.643718763,8.88E-16,3,1.22216914,n3,221.7586932,93.75398397,125.3067982,82.09757009,54.71289539,166.8418036,28.2413068,156.246016,124.6932018,167.9024299,195.2871046,83.1581964
Ctaxi_contig_29348|comp34470_c0_seq12,-1.370100304,0.154458385,-0.726153968,1.564252424,0.025197588,0.352345875,0.893133145,1.225900132,0.687120403,0.963503882,0.917683347,1.11E-15,2,1.94570091,n2,39.92012875,133.5662399,79.47457199,220.1629253,125.6263875,145.7214911,210.0798713,116.4337601,170.525428,29.8370747,124.3736125,104.2785089
Ctaxi_contig_48679|comp36056_c1_seq3,-0.378711215,-0.632970497,-0.687385129,1.868071899,0.405116648,-0.574121706,1.949989839,-0.165557416,0.766146248,0.913251643,0.197101234,5.55E-16,2,0.476268693,n2,100.8162644,85.19837242,81.85595031,238.8250552,148.9629391,88.81316302,149.1837356,164.8016276,168.1440497,11.1749448,101.0370609,161.186837
Ctaxi_contig_42608|comp35650_c3_seq2,1.421570032,-0.918484923,-0.51824276,0.038125127,0.954236526,-0.977204001,1.615122936,-1.341601187,-0.721512505,-0.136321979,-1.210496424,-2.00E-15,1,1.422931424,n1,211.3986506,67.66063127,92.24553071,126.4204623,182.6926613,64.05380829,38.6013494,182.3393687,157.7544693,123.5795377,67.3073387,185.9461917
Ctaxi_contig_61490|comp36810_c3_seq1,-1.239137045,0.844143394,0.677538201,-1.285134822,0.237915028,0.764675244,-1.529909303,1.824324262,-0.072003214,-0.613950598,-0.635276091,-3.66E-15,6,2.504738641,n6,47.96455498,175.9301839,165.6964497,45.1391387,138.6925693,171.0488479,202.035445,74.0698161,84.3035503,204.8608613,111.3074307,78.9511521
Ctaxi_contig_72109|comp765062_c0_seq1,-0.523571517,-0.312989265,-0.670635659,1.711369885,0.681663275,-0.885836721,2.130457485,0.276148154,0.737397707,0.385839508,0.018494676,1.39E-15,2,0.187515731,n2,91.91821149,104.8532393,82.88478753,229.1996244,165.9498326,69.66604908,158.0817885,145.1467607,167.1152125,20.8003756,84.0501674,180.3339509
Ctaxi_contig_47240|comp35958_c1_seq3,0.955213612,0.962903901,-1.50528312,-0.875645882,0.129786818,0.333024671,0.06686814,0.817896191,-2.115628325,-0.964475889,0.853260581,-5.55E-16,4,4.972888652,n4,182.7526789,183.2250553,31.61651597,70.29202199,132.0507873,144.534685,67.2473211,66.7749447,218.383484,179.707978,117.9492127,105.465315
Ctaxi_contig_37284|comp35223_c2_seq7,-1.293164082,0.760296751,-1.066626472,0.45790345,1.183450724,-0.041860371,1.34831061,2.270762717,-0.413186125,-0.157392802,-0.148809482,-2.35E-15,4,1.154905688,n4,44.64594091,170.7798987,58.56102752,152.2053716,196.7721575,121.5073482,205.3540591,79.2201013,191.4389725,97.7946284,53.2278425,128.4926518
Ctaxi_contig_38864|comp35358_c0_seq2,0.799290134,1.18521301,-0.750787145,-0.409160128,0.558640667,-1.383196537,1.008470179,0.775833589,-0.890463268,-2.317941819,0.284543011,5.00E-15,4,4.631366062,n4,173.1750697,196.880406,77.96147758,98.94593808,158.3931614,39.11569183,76.8249303,53.119594,172.0385224,151.0540619,91.6068386,210.8843082
Ctaxi_contig_60772|comp36774_c1_seq11,-1.216182046,0.852234235,-1.115045951,-0.238380991,0.759296612,0.958078142,0.212146576,2.376231131,-1.035668345,0.212155105,0.130692114,-4.39E-15,4,1.467843568,n4,49.3745672,176.4271643,55.58685805,109.4360571,170.7184651,182.9286328,200.6254328,73.5728357,194.413142,140.5639429,79.2815349,67.0713672
Ctaxi_contig_56642|comp36546_c1_seq2,-0.12311468,0.197516215,1.681420129,-1.405815565,-0.376357129,0.02635103,-1.979994504,-0.073284833,0.631408557,-1.038094253,-0.905251233,-5.13E-16,5,1.505764163,n5,116.5162973,136.2110697,227.3599588,37.72631665,100.9608643,125.6972377,133.4837027,113.7889303,22.6400412,212.2736834,149.0391357,124.3027623
Ctaxi_contig_30159|comp34556_c1_seq1,-1.383257897,-0.187718781,0.958012739,-0.064138584,-0.636185413,1.313287936,-1.703452895,0.594917559,0.993796315,1.076024515,-0.019602148,-2.78E-15,6,2.312347238,n6,39.11192279,112.5479864,182.9246154,120.1389076,85.00089601,204.7474162,210.8880772,137.4520136,67.0753846,129.8610924,164.999104,45.2525838
Ctaxi_contig_54339|comp36403_c0_seq9,0.097350179,-0.411793651,-1.170745951,1.805213068,0.104847634,-0.424871279,1.878792903,-0.26552782,0.216129753,0.774198199,0.8643522,2.94E-15,2,1.127447609,n2,130.0583648,98.78417377,52.16548213,234.9639477,130.5188964,97.98087967,119.9416352,151.2158262,197.8345179,15.0360523,119.4811036,152.0191203
Ctaxi_contig_45063|comp35802_c8_seq2,1.279921197,-1.048149051,-0.889640843,1.103884819,0.054208085,-0.500224207,1.54925636,-1.643641761,-0.278756758,0.75125019,0.204724413,9.71E-16,1,0.649837086,n1,202.6978622,59.69600424,69.43238065,191.8848169,127.408359,93.35232144,47.3021378,190.3039958,180.5676194,58.1151831,122.591641,156.6476786
Ctaxi_contig_59567|comp36706_c0_seq4,-1.506311926,0.486845752,0.393669289,-0.818667289,1.281506429,0.162957746,-0.085386631,2.02419529,0.007124038,-0.416325966,-1.599785006,-5.97E-15,4,2.083024652,n4,31.5533215,153.9831543,148.2597843,73.79193557,202.7952352,134.0883136,218.4466785,96.0168457,101.7402157,176.2080644,47.2047648,115.9116864
Ctaxi_contig_32403|comp34783_c1_seq2,1.84298988,-1.084571034,-0.193412531,-0.117433542,0.14751823,-0.595091003,0.687714996,-2.081865777,-0.60756437,0.056460315,-0.684977615,-1.28E-15,3,1.174716952,n3,237.2843907,57.4587817,112.1982475,116.8652615,133.1399404,87.52512267,12.7156093,192.5412183,137.8017525,133.1347385,116.8600596,162.4748773
Ctaxi_contig_50150|comp36155_c2_seq43,-0.018551578,-0.924371191,1.863762538,-0.351259577,-0.724101407,0.154521215,-1.598474023,-1.373203877,1.444505525,0.359675871,-0.883370123,6.45E-16,5,1.192849505,n5,122.9390923,67.29906689,238.5603525,102.502483,79.60065068,133.5700992,127.0609077,182.7009331,11.4396475,147.497517,170.3993493,116.4299008
Ctaxi_contig_54974|comp36441_c5_seq1,-0.075323313,-0.65195301,0.000187268,1.953384212,-0.642077254,-0.584217902,0.960108978,-0.966264654,1.477135322,0.72696259,0.937552384,5.55E-15,2,2.529772068,n2,119.451885,84.03237039,124.090127,244.0653693,84.63898931,88.19300356,130.548115,165.9676296,125.909873,5.9346307,165.3610107,161.8069964
Ctaxi_contig_41953|comp35605_c0_seq1,-1.421852965,0.821716318,-0.249866256,-0.82330549,0.551285246,1.122023147,-0.775040728,2.284573247,-0.625219544,0.036586364,-0.326959736,-5.27E-15,6,2.0324906,n6,36.74121837,174.5525994,108.730574,73.50703378,157.9413542,192.9989648,213.2587816,75.4474006,141.269426,176.4929662,92.0586458,57.0010352
Ctaxi_contig_43632|comp35728_c1_seq4,1.55514577,0.08292304,-0.311203125,0.202043172,0.031848098,-1.560756955,1.085489312,-1.083743064,-0.225874491,-1.498746097,0.22295698,5.88E-15,1,1.699624961,n1,219.6035485,129.1721769,104.962953,136.4891383,126.0348955,28.20903225,30.3964515,120.8278231,145.037047,113.5108617,123.9651045,221.7909678
Ctaxi_contig_47514|comp35976_c14_seq1,1.716137329,-0.39790666,-0.018080905,-1.152875216,-0.601012794,0.453738246,-1.108647223,-1.463167003,-1.160603401,-0.200613301,0.01193597,-1.05E-15,3,0.813428645,n3,229.4924649,99.63718305,122.9680034,53.26319312,87.16137629,151.9495237,20.5075351,150.362817,127.0319966,196.7368069,162.8386237,98.0504763
Ctaxi_contig_49593|comp36115_c6_seq6,-0.05308489,0.300437963,0.833965617,-1.564328272,-0.666142802,1.149152383,-2.388200828,0.25725467,-0.363351806,-0.256261286,-0.15525454,-1.83E-15,6,2.007935031,n6,120.8178814,142.5330444,175.3050133,27.98966388,83.16076155,194.6653798,129.1821186,107.4669556,74.6949867,222.0103361,166.8392385,55.3346202
Ctaxi_contig_45064|comp35803_c0_seq1,-1.284217811,0.586342811,0.157683906,-0.502737859,-0.523888754,1.566817707,-1.707567718,1.515958258,-0.039794574,0.535458921,0.552960296,-2.11E-15,6,0.738358547,n6,45.19546615,160.0947673,133.7643677,93.19792021,91.89872518,220.320498,204.8045339,89.9052327,116.2356323,156.8020798,158.1012748,29.679502
Ctaxi_contig_38019|comp35289_c4_seq3,0.268603351,0.038849083,0.908489344,-0.10617268,0.763053943,-1.872823041,0.867664947,-0.284118535,0.884401576,-1.708456361,-1.317729631,3.33E-15,1,5.468737116,n1,140.5776014,126.4649314,179.8826378,117.5569607,170.9492594,9.040353747,109.4223986,123.5350686,70.1173622,132.4430393,79.0507406,240.9596463
Ctaxi_contig_52523|comp36296_c0_seq5,-0.132185126,1.088424748,-0.288574813,-1.721523332,0.214173957,0.839684566,-1.29396193,1.565760848,-1.45357049,-0.991708938,-0.105880775,-3.77E-15,6,2.836519905,n6,115.9591446,190.9351811,106.3528985,18.33394767,137.2342725,175.6563001,134.0408554,59.0648189,143.6471015,231.6660523,112.7657275,74.3436999
Ctaxi_contig_29268|comp34462_c0_seq1,-0.909307294,1.062380146,1.075885099,-1.324105317,-0.206590165,0.301737531,-1.849014186,1.451626373,0.306588865,-1.312167248,-0.280248682,1.40E-15,5,2.738238,n5,68.22436769,189.3353898,190.1649324,42.74537365,111.3888105,142.6128705,181.7756323,60.6646102,59.8350676,207.2546264,138.6111895,107.3871295
Ctaxi_contig_23972|comp33864_c2_seq1,-1.092576186,0.187075766,-1.255537008,1.174428696,0.898844499,0.087764234,1.689112373,1.526628199,-0.156306492,0.679296857,0.183344613,-2.53E-15,2,1.490542186,n2,56.96706474,135.5697645,46.95718624,196.2179789,179.2902026,129.4695475,193.0329353,114.4302355,203.0428138,53.7820211,70.7097974,120.5304525
Ctaxi_contig_70809|comp37224_c6_seq1,-1.303882546,-0.833551186,1.072623601,0.803167415,-0.491776017,0.753418733,-0.804915158,-0.163730948,1.695836415,1.523991235,-0.280617887,-2.05E-15,5,3.064347038,n5,43.9875586,72.87769128,189.9645947,173.4132319,93.87125203,170.357416,206.0124414,177.1223087,60.0354053,76.5867681,156.128748,79.642584
Ctaxi_contig_49849|comp36135_c4_seq5,-0.350101083,0.801129378,-1.023842306,-1.081540194,0.257442614,1.396911591,-0.777700882,1.685547545,-1.722394032,0.06477901,0.298698945,-4.66E-15,6,1.909218215,n6,102.5736436,173.2880453,61.18904754,57.64495123,139.8920525,209.8840044,147.4263564,76.7119547,188.8109525,192.3550488,110.1079475,40.1159956
Ctaxi_contig_66256|comp37040_c2_seq6,0.290050382,-0.489655829,-1.04177039,0.875139134,1.357403077,-0.991166374,2.465045665,-0.01053343,-0.3950093,0.102029041,-0.851384689,-2.78E-15,1,1.940169789,n1,141.8949866,94.00148471,60.08781388,177.8340991,207.4571915,63.19616867,108.1050134,155.9985153,189.9121861,72.1659009,42.5428085,186.8038313
Ctaxi_contig_34477|comp34960_c4_seq1,0.415413994,-1.359070226,-0.355347928,1.421675537,-0.703753668,0.58108229,0.404392019,-1.60557667,0.50385481,1.972512196,0.638884543,-4.44E-16,1,4.445810156,n1,149.5954542,40.59765197,102.2513558,211.4051313,80.85051179,159.7716394,100.4045458,209.402348,147.7486442,38.5948687,169.1494882,90.2283606
Ctaxi_contig_15223|comp32520_c1_seq3,1.88353815,0.332419936,-0.62995999,-0.767423778,-0.511659574,-0.306914745,-0.275532131,-0.925222168,-1.341241638,-1.192550562,0.763197624,3.52E-15,3,1.065211275,n3,239.7750706,144.4975391,85.383293,76.93957138,92.64990332,105.226367,10.2249294,105.5024609,164.616707,173.0604286,157.3500967,144.773633
Ctaxi_contig_70360|comp37204_c6_seq3,1.797601626,0.089816921,-0.918406522,-0.011780694,0.000344708,-0.95757604,0.981039788,-0.989165105,-1.040877371,-1.090767369,0.510777743,4.27E-15,1,1.767296953,n1,234.4964144,129.595634,67.66544705,123.3549942,124.0997978,65.259457,15.5035856,120.404366,182.334553,126.6450058,125.9002022,184.740543
Ctaxi_contig_20213|comp33338_c0_seq1,1.255935975,-0.0277334,0.061921654,-1.421084442,-0.768176031,0.899136244,-1.719946405,-0.818261026,-1.199531363,-0.231444938,0.244763825,-1.61E-15,3,2.393766152,n3,201.2245685,122.3750983,127.8821655,36.78842494,76.89336419,179.3081231,48.7754315,127.6249017,122.1178345,213.2115751,173.1066358,70.6918769
Ctaxi_contig_11702|comp31755_c0_seq3,-0.603835815,-0.682606993,-0.140026169,1.826135284,0.406461337,-0.806127644,1.755002252,-0.220812717,1.300035249,0.727191952,-0.136523218,1.17E-15,2,0.747001163,n2,86.98797205,82.1494476,115.477508,236.2490961,149.0455367,74.56218403,163.012028,167.8505524,134.522492,13.7509039,100.9544633,175.437816
